"country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotID","plotSize","plotDim","pointID","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","crdSource","date","filtPos","plotPdop","plotHdop","appMods","plotEdge"
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mosquitoPoint","","UKFS_035",0,"0m","41",39.04627,-95.196147,"WGS84","15N",309945.964,4324206.341,10.1,318.81,0.1,318.81,318.81,3.72,160.64,"deciduousForest","Inceptisols","Geo 7X (H-Star)",20141113,"303",2,1.1,"mos|mpt",0
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mosquitoPoint","","UKFS_036",0,"0m","41",39.041755,-95.205375,"WGS84","15N",309135.149,4323724.564,10.12,294.9,0.16,294.9,294.9,9.16,307.08,"deciduousForest","Inceptisols","Geo 7X (H-Star)",20141116,"301",2.1,1.2,"mos|mpt",0
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mosquitoPoint","","UKFS_037",0,"0m","41",39.043901,-95.192978,"WGS84","15N",310213.898,4323936.803,10.11,324.82,0.13,324.82,324.82,1.87,146.95,"deciduousForest","Mollisols","Geo 7X (H-Star)",20141113,"302",2.3,1.1,"mos|mpt",0
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","birdGrid","ninePoints","UKFS_064",250000,"500m x 500m","B2",39.041798,-95.194964,"WGS84","15N",310036.398,4323707.596,0.11,311.71,0.11,311.71,311.71,4.79,187.89,"deciduousForest","Inceptisols","GeoXH 6000",20141110,"303",2.7,1.2,"brd",500
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot","","UKFS_049",1600,"40m x 40m","41",39.037192,-95.189975,"WGS84","15N",310455.893,4323185.916,0.15,285.01,0.18,282.34,286.02,0,0,"deciduousForest","Mollisols","GeoXH 6000",20141118,"306",3.4,1.5,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot","","UKFS_059",1600,"40m x 40m","41",39.035279,-95.191639,"WGS84","15N",310306.706,4322977.082,0.17,279.38,0.26,276.72,281.14,0,0,"deciduousForest","Mollisols","GeoXH 6000",20141116,"328",2.4,1.1,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","basePlot","","UKFS_005",1600,"40m x 40m","41",39.054507,-95.204735,"WGS84","15N",309224.845,4325138.626,0.15,318.99,0.17,315.89,319.95,1.95,357,"deciduousForest","Inceptisols","Geo 7X (H-Star)",20141110,"301",2.9,1.4,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mosquitoPoint","","UKFS_038",0,"0m","41",39.039726,-95.201838,"WGS84","15N",309435.85,4323491.991,10.11,280.99,0.12,280.99,280.99,1.6,179.68,"deciduousForest","Mollisols","GeoXH 6000",20141113,"304",3.7,1.6,"mos|mpt",0
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mosquitoPoint","","UKFS_039",0,"0m","41",39.04406,-95.198865,"WGS84","15N",309704.85,4323966.739,10.1,321.67,0.1,321.67,321.67,4.14,71.53,"deciduousForest","Mollisols","Geo 7X (H-Star)",20141113,"301",1.6,0.8,"mos|mpt",0
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot","","UKFS_045",1600,"40m x 40m","41",39.037634,-95.194836,"WGS84","15N",310036.294,4323245.152,0.15,318.06,0.23,313.55,319.71,1.89,49,"deciduousForest","Inceptisols","Geo 7X (H-Star)",20141117,"302",2.8,1.3,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot","","UKFS_053",1600,"40m x 40m","41",39.039107,-95.189326,"WGS84","15N",310517.201,4323397.115,0.11,303.12,0.13,298.44,307.76,0,0,"deciduousForest","Inceptisols","GeoXH 6000",20141117,"307",2.9,1.4,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","basePlot","","UKFS_007",1600,"40m x 40m","41",39.037234,-95.205277,"WGS84","15N",309131.44,4323222.573,0.13,274.5,0.23,272.87,274.51,0,0,"deciduousForest","Mollisols","GeoXH 6000",20141113,"306",2.4,1.3,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot","","UKFS_055",1600,"40m x 40m","41",39.044352,-95.197127,"WGS84","15N",309856.025,4323995.543,0.1,306,0.12,301.91,314.38,6.79,344.6,"deciduousForest","Inceptisols","Geo 7X (H-Star)",20141118,"446",2.4,1.1,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot","","UKFS_056",1600,"40m x 40m","41",39.036952,-95.188549,"WGS84","15N",310578.695,4323156.354,0.14,292.51,0.16,280.22,292.51,3.43,180,"deciduousForest","Mollisols","GeoXH 6000",20141118,"315",4.5,1.8,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot","","UKFS_057",1600,"40m x 40m","41",39.042534,-95.193596,"WGS84","15N",310156.781,4323786.429,0.1,321.48,0.12,319.47,325.48,0,0,"mixedForest","Mollisols","GeoXH 6000",20141117,"301",2.2,1.2,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot","","UKFS_058",1600,"40m x 40m","41",39.039343,-95.191076,"WGS84","15N",310366.318,4323426.949,0.25,310.39,0.34,301.87,314.23,9.03,212,"deciduousForest","Inceptisols","GeoXH 6000",20141117,"316",2.7,1.6,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","basePlot","","UKFS_009",1600,"40m x 40m","41",39.045355,-95.201389,"WGS84","15N",309489.834,4324115.753,0.17,323.52,0.53,323.37,326.11,0.17,90,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)",20141109,"122",1.4,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot","","UKFS_060",1600,"40m x 40m","41",39.043014,-95.197093,"WGS84","15N",309855.367,4323846.952,0.15,300.54,0.19,296.98,304.06,2.63,90.4,"deciduousForest","Inceptisols","Geo 7X (H-Star)",20141118,"438",2.7,1.4,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_001",1600,"40m x 40m","41",46.234625,-89.560771,"WGS84","16N",302556.08,5123303.937,0.13,523.68,0.17,522.56,530.34,4.74,282.78,"deciduousForest","Spodosols","GeoXH 6000",20130917,"305",4.5,2.2,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","birdGrid","ninePoints","UNDE_001",250000,"500m x 500m","B2",46.234402,-89.560776,"WGS84","16N",302554.92,5123279.253,0.19,524.17,0.21,507.73,532.76,3.46,306,"deciduousForest","Spodosols","GeoXH 6000",20130922,"301",4.5,4.4,"brd",500
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","mammalGrid",,"UNDE_001",8100,"90m x 90m","E5",46.235415,-89.559203,"WGS84","16N",302679.865,5123387.864,0.22,538.36,0.33,523.12,538.36,5.78,313.44,"deciduousForest","Spodosols","GeoXH 6000",20130922,"241",3.6,1.6,"mam",90
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_002",1600,"40m x 40m","41",46.243103,-89.544804,"WGS84","16N",303817.377,5124206.245,0.1,504.23,0.1,504.04,506.51,0,0,"woodyWetlands","Histosols","GeoXH 6000",20130917,"307",3.2,1.5,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","birdGrid","ninePoints","UNDE_002",250000,"500m x 500m","B2",46.243127,-89.545736,"WGS84","16N",303745.673,5124211.306,0.11,504.24,0.12,504.24,506.11,0.01,132.29,"woodyWetlands","Histosols","GeoXH 6000",20130922,"242",2.3,1.1,"brd",500
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","mammalGrid",,"UNDE_002",8100,"90m x 90m","E5",46.244297,-89.543943,"WGS84","16N",303888.076,5124336.82,0.11,504.26,0.18,504.26,505.65,0.6,201.83,"woodyWetlands","Histosols","GeoXH 6000",20140527,"350",2.8,1.8,"mam",90
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","tickPlot","","UNDE_002",1600,"40m x 40m","41",46.242285,-89.543255,"WGS84","16N",303933.9,5124111.616,0.29,506.17,0.41,505.88,508.26,0.48,320.12,"woodyWetlands","Histosols","GeoXH 6000",20130921,"307",2.8,1.7,"tck",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","tickPlot","","UNDE_999",1600,"40m x 40m","41",46.256243,-89.5342,"WGS84","16N",304681.508,5125640.046,0.21,507.13,0.3,504.24,508.68,2.33,22.38,"woodyWetlands","Histosols","GeoXH 6000",20150903,"301",4.2,3,"tck",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_003",1600,"40m x 40m","41",46.256247,-89.53609,"WGS84","16N",304535.924,5125645.137,0.16,504.83,0.26,503.3,508.36,4.12,285.4,"woodyWetlands","Spodosols","GeoXH 6000",20130915,"323",3.3,1.6,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","birdGrid","ninePoints","UNDE_003",250000,"500m x 500m","B2",46.256017,-89.53605,"WGS84","16N",304538.127,5125619.47,0.16,504.38,0.26,501.33,514.37,1.49,19.13,"woodyWetlands","Histosols","GeoXH 6000",20130922,"300",3.1,1.4,"brd",500
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","mammalGrid",,"UNDE_003",8100,"90m x 90m","E5",46.25504,-89.535332,"WGS84","16N",304589.997,5125509.161,0.18,505.13,0.33,502.23,505.56,0.15,243.08,"woodyWetlands","Histosols","GeoXH 6000",20130922,"300",3,1.4,"mam",90
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","mosquitoPoint","","UNDE_066",0,"0m","41",46.249945,-89.540863,"WGS84","16N",304145.626,5124956.732,10.25,514.33,0.3,514.33,514.33,2.88,16.19,"mixedForest","Spodosols","GeoXH 6000",20140507,"302",3.6,2.3,"mos|mpt",0
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_006",1600,"40m x 40m","41",46.254613,-89.512657,"WGS84","16N",306336.136,5125406.136,0.19,530,0.23,526.09,531.71,3.32,183.6,"deciduousForest","Spodosols","GeoXH 6000",20130916,"301",2.6,1.5,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_007",1600,"40m x 40m","41",46.248703,-89.536134,"WGS84","16N",304505.662,5124807.065,0.13,518.68,0.2,517.18,521.32,4.92,204.5,"deciduousForest","Spodosols","GeoXH 6000",20130915,"309",3.6,1.5,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","birdGrid","ninePoints","UNDE_007",250000,"500m x 500m","B2",46.248452,-89.536068,"WGS84","16N",304509.858,5124779.004,0.14,524.35,0.17,505.89,527.27,7.75,26.78,"deciduousForest","Spodosols","GeoXH 6000",20130922,"184",3.6,2.1,"brd",500
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","mammalGrid",,"UNDE_008",8100,"90m x 90m","E5",46.255793,-89.513196,"WGS84","16N",306298.753,5125538.536,0.11,511.62,0.19,510.74,518.57,4.84,13.29,"mixedForest","Histosols","GeoXH 6000",20130923,"300",5.2,2.1,"mam",90
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_008",1600,"40m x 40m","41",46.256193,-89.515052,"WGS84","16N",306157.117,5125587.433,0.21,514.84,0.41,509.29,519.02,4.69,359.4,"mixedForest","Inceptisols","GeoXH 6000",20130916,"301",5.5,4.4,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","birdGrid","ninePoints","UNDE_008",250000,"500m x 500m","B2",46.256611,-89.512955,"WGS84","16N",306320.236,5125628.813,0.14,511.62,0.31,507.79,531.03,3.27,331.36,"mixedForest","Histosols","GeoXH 6000",20130923,"305",3,1.5,"brd",500
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","birdGrid","ninePoints","UNDE_062",250000,"500m x 500m","B2",46.238161,-89.522389,"WGS84","16N",305527.931,5123602.013,0.28,508.95,0.32,504.66,515.51,1.6,157.7,"woodyWetlands","Histosols","GeoXH 6000",20141026,"305",3.5,1.9,"brd",500
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","tower","basePlot","","UNDE_065",1600,"40m x 40m","41",46.236316,-89.533642,"WGS84","16N",304653.778,5123424.665,0.18,516.23,0.32,513.42,516.28,2.97,46.94,"mixedForest","Spodosols","GeoXH 6000",20140529,"402",3.7,2,"bbc|cdw|dhp|hbp|ltr|mfb|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","birdGrid","ninePoints","UNDE_009",250000,"500m x 500m","B2",46.227794,-89.516308,"WGS84","16N",305960.175,5122435.196,0.22,526.32,0.24,516.69,526.32,0.98,241.41,"woodyWetlands","Spodosols","GeoXH 6000",20130922,"300",4.5,2.3,"brd",500
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","mosquitoPoint","","UNDE_067",0,"0m","41",46.228742,-89.49814,"WGS84","16N",307364.447,5122496.272,10.1,512.48,0.11,512.48,512.48,4.38,29.66,"woodyWetlands","Inceptisols","GeoXH 6000",20140507,"317",2.8,1.3,"mos|mpt",0
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_010",1600,"40m x 40m","41",46.237778,-89.541857,"WGS84","16N",304025.627,5123607.306,0.28,512.78,0.37,509.44,515.35,4.8,40.2,"woodyWetlands","Histosols","GeoXH 6000",20130916,"301",5.7,2.3,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","WI","Vilas","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_011",1600,"40m x 40m","41",46.215099,-89.50503,"WGS84","16N",306785.288,5120997.157,0.1,503.57,0.12,502.44,507.11,0,0,"woodyWetlands","Spodosols","GeoXH 6000",20130914,"352",2.4,1.3,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","WI","Vilas","Great Lakes","D05","UNDERC","UNDE","distributed","tickPlot","","UNDE_011",1600,"40m x 40m","41",46.213935,-89.50595,"WGS84","16N",306710.218,5120870.096,0.25,507.69,0.37,504.61,508.42,0.42,217.22,"woodyWetlands","Histosols","GeoXH 6000",20130922,"306",4.7,2.4,"tck",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_012",1600,"40m x 40m","41",46.236979,-89.504463,"WGS84","16N",306905.787,5123426.872,0.1,514.95,0.1,514.95,522.76,5.86,17.66,"woodyWetlands","Histosols","GeoXH 6000",20130920,"301",4.3,2.9,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","mammalGrid",,"UNDE_012",8100,"90m x 90m","E5",46.237255,-89.502396,"WGS84","16N",307066.129,5123452.432,0.17,522.23,0.26,515.77,522.23,1.5,246.48,"woodyWetlands","Inceptisols","GeoXH 6000",20140527,"401",6.8,2.6,"mam",90
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_013",1600,"40m x 40m","41",46.227897,-89.53713,"WGS84","16N",304354.937,5122497.891,0.24,509.75,0.33,509.05,517.73,6.84,307.8,"deciduousForest","Histosols","GeoXH 6000",20130920,"243",3.1,1.7,"cdw|dhp|div|hbp|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","tickPlot","","UNDE_013",1600,"40m x 40m","41",46.227776,-89.535166,"WGS84","16N",304505.92,5122479.501,0.21,510.25,0.3,505.05,510.25,2.33,22.38,"deciduousForest","Spodosols","GeoXH 6000",20130921,"302",3.8,2.3,"tck",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_014",1600,"40m x 40m","41",46.22596,-89.513299,"WGS84","16N",306185.772,5122224.11,0.17,524.02,0.2,520.43,525.34,2.35,236,"deciduousForest","Spodosols","GeoXH 6000",20130914,"306",6.8,3.4,"cdw|dhp|div|hbp|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_015",1600,"40m x 40m","41",46.231237,-89.506506,"WGS84","16N",306728.11,5122793.872,0.15,510.43,0.2,507.2,514.28,0,0,"woodyWetlands","Histosols","GeoXH 6000",20130920,"303",3.6,2,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_016",1600,"40m x 40m","41",46.24597,-89.525485,"WGS84","16N",305316.861,5124477.201,0.14,505.12,0.22,504.06,510.59,0,0,"woodyWetlands","Histosols","GeoXH 6000",20130915,"397",3.2,1.4,"cdw|dhp|div|hbp|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","tickPlot","","UNDE_017",1600,"40m x 40m","41",46.236736,-89.497054,"WGS84","16N",307476.18,5123381.82,0.13,518.75,0.18,516.24,523.85,4.72,189.42,"mixedForest","Inceptisols","GeoXH 6000",20140612,"306",5.1,1.9,"tck",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_017",1600,"40m x 40m","41",46.23796,-89.496339,"WGS84","16N",307535.58,5123516.111,0.19,523.84,0.27,521.44,524.99,3.99,314.46,"mixedForest","Inceptisols","GeoXH 6000",20130913,"363",6.3,2.9,"bet|cdw|dhp|div|hbp|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_018",1600,"40m x 40m","41",46.243048,-89.534709,"WGS84","16N",304595.405,5124175.235,0.12,506.8,0.14,506.48,511.95,0.59,96.58,"woodyWetlands","Histosols","Geo 7X (H-Star)",20141005,"351",2.4,1.3,"cdw|dhp|div|hbp|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_019",1600,"40m x 40m","41",46.258243,-89.543562,"WGS84","16N",303967.131,5125885.357,0.27,517.51,0.33,517.51,523.86,1.37,199.9,"deciduousForest","Inceptisols","GeoXH 6000",20130916,"301",3.5,1.9,"cdw|dhp|div|hbp|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","tickPlot","","UNDE_019",1600,"40m x 40m","41",46.257425,-89.542054,"WGS84","16N",304080.452,5125790.792,0.16,518.97,0.19,517.66,522.05,3.02,175.2,"deciduousForest","Inceptisols","GeoXH 6000",20151027,"612",4.8,2.4,"tck",40
"unitedStates","WI","Vilas","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_020",1600,"40m x 40m","41",46.207506,-89.481736,"WGS84","16N",308555.512,5120097.089,0.18,507.15,0.37,505.56,515.64,0,0,"woodyWetlands","Histosols","Geo 7X (H-Star)",20140926,"353",4.6,2.4,"cdw|dhp|div|hbp|vst",40
"unitedStates","WI","Vilas","Great Lakes","D05","UNDERC","UNDE","distributed","birdGrid","ninePoints","UNDE_020",250000,"500m x 500m","B2",46.208648,-89.484561,"WGS84","16N",308341.555,5120230.807,0.33,509.36,0.48,505.23,517.95,0.64,256.19,"woodyWetlands","Histosols","GeoXH 6000",20130922,"282",4.9,2.5,"brd",500
"unitedStates","WI","Vilas","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_021",1600,"40m x 40m","41",46.218458,-89.51178,"WGS84","16N",306276.466,5121386.851,0.14,509.34,0.18,506.18,513.82,0.37,62.52,"woodyWetlands","Histosols","Geo 7X (H-Star)",20140926,"445",4.4,2.3,"div|vst",40
"unitedStates","WI","Vilas","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_022",1600,"40m x 40m","41",46.230667,-89.569549,"WGS84","16N",301865.034,5122886.138,0.1,508.85,0.1,508.85,509.36,0,0,"woodyWetlands","Histosols","GeoXH 6000",20130917,"302",1.7,1,"div|vst",40
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","birdGrid","ninePoints","UNDE_023",250000,"500m x 500m","B2",46.229129,-89.499382,"WGS84","16N",307269.995,5122542.234,0.11,517.85,0.12,503.78,517.85,1.56,331.47,"woodyWetlands","Histosols","Geo 7X (H-Star)",20141007,"360",2.5,1.8,"brd",500
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_023",1600,"40m x 40m","41",46.230008,-89.501807,"WGS84","16N",307086.124,5122645.862,0.14,516.4,0.15,516.4,522.16,4.52,10.4,"woodyWetlands","Histosols","GeoXH 6000",20141005,"328",3.1,1.7,"div|vst",40
"unitedStates","WI","Vilas","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot","","UNDE_024",1600,"40m x 40m","41",46.215364,-89.516721,"WGS84","16N",305884.522,5121055.131,0.12,502.87,0.17,502.87,505.48,0,0,"woodyWetlands","Histosols","GeoXH 6000",20130920,"307",2.4,1.3,"div",40
